step,sub_step,comp_time_ms,sim_time,id,prefab_id,floor,cnode_orient,cnode_pos,x,y,orient,num_vert,num_attch_points,num_occ_nodes,length,width,max_width,drive,accel,ang_speed,max_lin_speed,vel_x,vel_y,vel_theta,num_vos,itinerary_size,active,stopped,just_stopped,moved,moved_back,not_move_cost,time_block_cor,time_not_block_cor,wait
83,0,4250,6.889,1,2,1,0,28,9,6.875,0,4,5,26,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.075,0,0.102205,
84,0,4282,6.972,1,2,1,0,28,9,6.875,0,4,5,26,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.075,0,0.0192049,
85,0,4328,7.055,1,2,1,0,210,9,7,0,4,5,21,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.158,0,0.243933,
86,0,4360,7.138,1,2,1,0,210,9,7,0,4,5,21,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.158,0,0.160933,
87,0,4407,7.221,1,2,1,0,210,9,7,0,4,5,21,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.158,0,0.0779334,
88,0,4469,7.30401,1,2,1,0,25,9,7.125,0,4,5,26,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.241,0,0.302662,
89,0,4500,7.38701,1,2,1,0,25,9,7.125,0,4,5,26,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.241,0,0.219662,
90,0,4532,7.47001,1,2,1,0,25,9,7.125,0,4,5,26,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.241,0,0.136662,
91,0,4563,7.55301,1,2,1,0,25,9,7.125,0,4,5,26,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.241,0,0.0536618,
92,0,4594,7.63601,1,2,1,0,205,9,7.25,0,4,5,21,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.324,0,0.27839,
93,0,4625,7.71901,1,2,1,0,205,9,7.25,0,4,5,21,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.324,0,0.19539,
94,0,4657,7.80201,1,2,1,0,205,9,7.25,0,4,5,21,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.324,0,0.11239,
95,0,4688,7.88501,1,2,1,0,205,9,7.25,0,4,5,21,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.324,0,0.0293903,
96,0,4735,7.96801,1,2,1,0,22,9,7.375,0,4,5,26,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.407,0,0.254119,
97,0,4766,8.05101,1,2,1,0,22,9,7.375,0,4,5,26,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.407,0,0.171119,
98,0,4797,8.13401,1,2,1,0,22,9,7.375,0,4,5,26,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.407,0,0.0881187,
99,0,4828,8.21701,1,2,1,0,22,9,7.375,0,4,5,26,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.407,0,0.00511874,
100,0,4860,8.30001,1,2,1,0,200,9,7.5,0,4,5,21,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.49,0,0.229847,
101,0,4907,8.38301,1,2,1,0,200,9,7.5,0,4,5,21,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.49,0,0.146847,
102,0,4938,8.46601,1,2,1,0,200,9,7.5,0,4,5,21,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.49,0,0.0638472,
103,0,4985,8.54901,1,2,1,0,19,9,7.625,0,4,5,26,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.573,0,0.288576,
104,0,5016,8.63201,1,2,1,0,19,9,7.625,0,4,5,26,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.573,0,0.205576,
105,0,5047,8.71501,1,2,1,0,19,9,7.625,0,4,5,26,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.573,0,0.122576,
106,0,5094,8.79801,1,2,1,0,19,9,7.625,0,4,5,26,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.573,0,0.0395757,
107,0,5125,8.88101,1,2,1,0,195,9,7.75,0,4,5,21,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.656,0,0.264304,
108,0,5157,8.96401,1,2,1,0,195,9,7.75,0,4,5,21,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.656,0,0.181304,
109,0,5203,9.04701,1,2,1,0,195,9,7.75,0,4,5,21,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.656,0,0.0983041,
110,0,5219,9.13001,1,2,1,0,195,9,7.75,0,4,5,21,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.656,0,0.0153041,
111,0,5266,9.21301,1,2,1,0,16,9,7.875,0,4,5,26,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.739,0,0.240033,
112,0,5297,9.29601,1,2,1,0,16,9,7.875,0,4,5,26,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.739,0,0.157033,
113,0,5328,9.37901,1,2,1,0,16,9,7.875,0,4,5,26,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.739,0,0.0740326,
114,0,5360,9.46201,1,2,1,0,190,9,8,0,4,5,21,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.822,0,0.298761,
115,0,5391,9.54501,1,2,1,0,190,9,8,0,4,5,21,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.822,0,0.215761,
116,0,5438,9.62801,1,2,1,0,190,9,8,0,4,5,21,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.822,0,0.132761,
117,0,5469,9.71101,1,2,1,0,190,9,8,0,4,5,21,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.822,0,0.049761,
118,0,5516,9.79401,1,2,1,0,13,9,8.125,0,4,5,26,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.905,0,0.274489,
119,0,5547,9.87701,1,2,1,0,13,9,8.125,0,4,5,26,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.905,0,0.191489,
120,0,5594,9.96001,1,2,1,0,13,9,8.125,0,4,5,26,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.905,0,0.108489,
121,0,5625,10.043,1,2,1,0,13,9,8.125,0,4,5,26,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.905,0,0.0254895,
122,0,5657,10.126,1,2,1,0,185,9,8.25,0,4,5,21,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.988,0,0.250218,
123,0,5688,10.209,1,2,1,0,185,9,8.25,0,4,5,21,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.988,0,0.167218,
124,0,5719,10.292,1,2,1,0,185,9,8.25,0,4,5,21,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.988,0,0.0842179,
125,0,5750,10.375,1,2,1,0,185,9,8.25,0,4,5,21,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,2.988,0,0.00121792,
126,0,5782,10.458,1,2,1,0,10,9,8.375,0,4,5,23,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,3.071,0,0.225946,
127,0,5828,10.541,1,2,1,0,10,9,8.375,0,4,5,23,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,3.071,0,0.142946,
128,0,5860,10.624,1,2,1,0,10,9,8.375,0,4,5,23,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,3.071,0,0.0599464,
129,0,5891,10.707,1,2,1,0,180,9,8.5,0,4,5,21,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,3.154,0,0.284675,
130,0,5922,10.79,1,2,1,0,180,9,8.5,0,4,5,21,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,3.154,0,0.201675,
131,0,5953,10.873,1,2,1,0,180,9,8.5,0,4,5,21,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,3.154,0,0.118675,
132,0,6000,10.956,1,2,1,0,180,9,8.5,0,4,5,21,1.66,0.43,1.23942,2,0.81,79.5208,1.215,0,0.406202,0,0,0,1,0,0,0,0,0,3.154,0,0.0356748,
